<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.29	13:20:00	0.88651	0.88660	0.88551	0.88586	1865	0	5
2018.06.29	13:40:00	0.88587	0.88614	0.88563	0.88584	1538	0	7
2018.06.29	14:00:00	0.88583	0.88667	0.88580	0.88634	1247	0	6
2018.06.29	14:20:00	0.88635	0.88689	0.88591	0.88681	1365	0	7
2018.06.29	14:40:00	0.88682	0.88691	0.88572	0.88595	994	0	6
2018.06.29	15:00:00	0.88596	0.88625	0.88565	0.88578	1408	0	6
2018.06.29	15:20:00	0.88578	0.88630	0.88548	0.88605	1609	0	4
2018.06.29	15:40:00	0.88604	0.88639	0.88509	0.88594	1965	0	5
2018.06.29	16:00:00	0.88594	0.88627	0.88515	0.88559	1668	0	4
2018.06.29	16:20:00	0.88558	0.88566	0.88472	0.88482	1688	0	4
2018.06.29	16:40:00	0.88483	0.88528	0.88461	0.88470	1493	0	5
2018.06.29	17:00:00	0.88471	0.88500	0.88407	0.88430	1650	0	5
2018.06.29	17:20:00	0.88432	0.88497	0.88423	0.88433	1661	0	7
2018.06.29	17:40:00	0.88434	0.88468	0.88381	0.88432	2493	0	4
2018.06.29	18:00:00	0.88427	0.88463	0.88373	0.88446	2377	0	4
2018.06.29	18:20:00	0.88447	0.88453	0.88366	0.88430	1485	0	6
2018.06.29	18:40:00	0.88430	0.88488	0.88402	0.88481	1314	0	4
2018.06.29	19:00:00	0.88481	0.88500	0.88459	0.88468	931	0	7
2018.06.29	19:20:00	0.88467	0.88512	0.88450	0.88490	862	0	6
2018.06.29	19:40:00	0.88489	0.88529	0.88460	0.88502	1207	0	4
2018.06.29	20:00:00	0.88502	0.88546	0.88474	0.88494	835	0	6
2018.06.29	20:20:00	0.88494	0.88553	0.88491	0.88553	643	0	6
2018.06.29	20:40:00	0.88552	0.88553	0.88506	0.88513	527	0	6
2018.06.29	21:00:00	0.88515	0.88533	0.88479	0.88489	455	0	6
2018.06.29	21:20:00	0.88489	0.88501	0.88469	0.88496	527	0	5
2018.06.29	21:40:00	0.88496	0.88496	0.88449	0.88458	533	0	8
2018.06.29	22:00:00	0.88458	0.88460	0.88433	0.88449	540	0	7
2018.06.29	22:20:00	0.88449	0.88466	0.88440	0.88466	350	0	9
2018.06.29	22:40:00	0.88466	0.88505	0.88462	0.88474	609	0	7
2018.06.29	23:00:00	0.88473	0.88475	0.88441	0.88451	391	0	7
2018.06.29	23:20:00	0.88451	0.88485	0.88428	0.88463	452	0	7
2018.06.29	23:40:00	0.88463	0.88474	0.88389	0.88422	759	0	9
2018.07.02	00:00:00	0.88430	0.88559	0.88340	0.88378	401	0	4
2018.07.02	00:20:00	0.88377	0.88411	0.88314	0.88354	1539	0	4
2018.07.02	00:40:00	0.88354	0.88500	0.88327	0.88376	1003	0	17
2018.07.02	01:00:00	0.88376	0.88407	0.88331	0.88377	533	0	15
2018.07.02	01:20:00	0.88377	0.88407	0.88358	0.88404	317	0	17
2018.07.02	01:40:00	0.88404	0.88412	0.88388	0.88400	237	0	11
2018.07.02	02:00:00	0.88400	0.88453	0.88400	0.88444	450	0	11
2018.07.02	02:20:00	0.88444	0.88452	0.88411	0.88423	174	0	11
2018.07.02	02:40:00	0.88423	0.88427	0.88396	0.88413	336	0	10
2018.07.02	03:00:00	0.88413	0.88420	0.88403	0.88407	421	0	9
2018.07.02	03:20:00	0.88407	0.88412	0.88392	0.88402	398	0	9
2018.07.02	03:40:00	0.88402	0.88439	0.88383	0.88424	564	0	9
2018.07.02	04:00:00	0.88424	0.88436	0.88387	0.88423	1071	0	8
2018.07.02	04:20:00	0.88423	0.88424	0.88402	0.88402	523	0	9
2018.07.02	04:40:00	0.88399	0.88420	0.88387	0.88410	710	0	8
2018.07.02	05:00:00	0.88410	0.88425	0.88405	0.88424	531	0	8
2018.07.02	05:20:00	0.88424	0.88438	0.88421	0.88435	286	0	7
2018.07.02	05:40:00	0.88434	0.88444	0.88432	0.88434	411	0	11
2018.07.02	06:00:00	0.88434	0.88457	0.88431	0.88447	465	0	8
2018.07.02	06:20:00	0.88447	0.88459	0.88445	0.88448	247	0	10
2018.07.02	06:40:00	0.88448	0.88450	0.88429	0.88437	548	0	8
