<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.03	11:20:00	1.60094	1.60380	1.60076	1.60176	3025	0	12
2019.09.03	11:40:00	1.60176	1.60245	1.60044	1.60046	2091	0	10
2019.09.03	12:00:00	1.60046	1.60119	1.60003	1.60102	2015	0	11
2019.09.03	12:20:00	1.60102	1.60176	1.59907	1.60087	2404	0	10
2019.09.03	12:40:00	1.60087	1.60276	1.60070	1.60186	1639	0	20
2019.09.03	13:00:00	1.60186	1.60320	1.60119	1.60320	1423	0	16
2019.09.03	13:20:00	1.60324	1.60455	1.60160	1.60356	1863	0	10
2019.09.03	13:40:00	1.60358	1.61428	1.60358	1.60787	3186	0	10
2019.09.03	14:00:00	1.60783	1.61090	1.60726	1.60863	1758	0	10
2019.09.03	14:20:00	1.60863	1.60923	1.60767	1.60819	2015	0	17
2019.09.03	14:40:00	1.60819	1.60837	1.60523	1.60694	2422	0	10
2019.09.03	15:00:00	1.60693	1.60967	1.60663	1.60856	2654	0	14
2019.09.03	15:20:00	1.60855	1.60909	1.60700	1.60732	2645	0	17
2019.09.03	15:40:00	1.60732	1.60835	1.60712	1.60726	1499	0	20
2019.09.03	16:00:00	1.60727	1.60881	1.60679	1.60704	1991	0	17
2019.09.03	16:20:00	1.60704	1.60874	1.60574	1.60765	3511	0	13
2019.09.03	16:40:00	1.60767	1.60895	1.60609	1.60651	2629	0	14
2019.09.03	17:00:00	1.60755	1.61087	1.60656	1.60908	4969	0	10
2019.09.03	17:20:00	1.60909	1.61071	1.60787	1.61069	2819	0	17
2019.09.03	17:40:00	1.61069	1.61415	1.61014	1.61262	5241	0	10
2019.09.03	18:00:00	1.61265	1.61370	1.61199	1.61314	4153	0	14
2019.09.03	18:20:00	1.61314	1.61348	1.61155	1.61207	3161	0	17
2019.09.03	18:40:00	1.61207	1.61268	1.61069	1.61106	2075	0	10
2019.09.03	19:00:00	1.61106	1.61215	1.61075	1.61210	1184	0	18
2019.09.03	19:20:00	1.61210	1.61266	1.61124	1.61227	815	0	19
2019.09.03	19:40:00	1.61227	1.61243	1.61099	1.61135	1319	0	19
2019.09.03	20:00:00	1.61135	1.61277	1.61131	1.61251	2128	0	12
2019.09.03	20:20:00	1.61249	1.61333	1.61242	1.61282	1683	0	17
2019.09.03	20:40:00	1.61283	1.61356	1.61268	1.61304	1348	0	20
