<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.11	02:00:00	1.29275	1.29343	1.29269	1.29333	751	0	7
2019.02.11	02:20:00	1.29335	1.29353	1.29329	1.29331	412	0	16
2019.02.11	02:40:00	1.29331	1.29341	1.29293	1.29338	454	0	17
2019.02.11	03:00:00	1.29338	1.29371	1.29310	1.29315	579	0	16
2019.02.11	03:20:00	1.29315	1.29344	1.29284	1.29287	550	0	16
2019.02.11	03:40:00	1.29287	1.29287	1.29254	1.29280	316	0	16
2019.02.11	04:00:00	1.29280	1.29293	1.29267	1.29290	266	0	17
2019.02.11	04:20:00	1.29292	1.29306	1.29252	1.29305	482	0	15
2019.02.11	04:40:00	1.29305	1.29333	1.29285	1.29287	486	0	15
2019.02.11	05:00:00	1.29287	1.29309	1.29266	1.29268	474	0	13
2019.02.11	05:20:00	1.29268	1.29283	1.29259	1.29273	548	0	14
2019.02.11	05:40:00	1.29273	1.29310	1.29241	1.29291	462	0	13
2019.02.11	06:00:00	1.29291	1.29314	1.29282	1.29301	344	0	16
2019.02.11	06:20:00	1.29301	1.29317	1.29269	1.29274	487	0	14
2019.02.11	06:40:00	1.29274	1.29293	1.29268	1.29280	394	0	16
2019.02.11	07:00:00	1.29280	1.29317	1.29274	1.29303	301	0	17
2019.02.11	07:20:00	1.29303	1.29310	1.29274	1.29281	336	0	16
2019.02.11	07:40:00	1.29281	1.29320	1.29256	1.29289	434	0	16
2019.02.11	08:00:00	1.29289	1.29323	1.29263	1.29282	396	0	14
2019.02.11	08:20:00	1.29282	1.29360	1.29270	1.29360	424	0	15
2019.02.11	08:40:00	1.29360	1.29410	1.29340	1.29367	725	0	14
2019.02.11	09:00:00	1.29367	1.29434	1.29329	1.29369	1167	0	8
2019.02.11	09:20:00	1.29368	1.29416	1.29232	1.29248	1112	0	12
2019.02.11	09:40:00	1.29246	1.29331	1.29133	1.29152	2056	0	6
2019.02.11	10:00:00	1.29157	1.29279	1.29151	1.29250	2208	0	6
2019.02.11	10:20:00	1.29249	1.29304	1.29208	1.29247	1917	0	11
2019.02.11	10:40:00	1.29246	1.29351	1.29246	1.29285	1867	0	10
2019.02.11	11:00:00	1.29286	1.29450	1.29274	1.29415	1962	0	9
2019.02.11	11:20:00	1.29415	1.29498	1.29212	1.29331	2329	0	6
