<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.10	14:40:00	12020.25	12036.45	12013.75	12035.85	747	0	50
2018.09.10	15:00:00	12035.75	12042.85	12020.65	12023.21	1017	0	61
2018.09.10	15:20:00	12023.49	12028.25	12014.25	12014.75	805	0	51
2018.09.10	15:40:00	12015.25	12025.75	12007.89	12024.75	703	0	58
2018.09.10	16:00:00	12024.75	12024.75	12002.25	12005.85	880	0	58
2018.09.10	16:20:00	12005.75	12014.75	11997.25	12006.25	1317	0	54
2018.09.10	16:40:00	12006.25	12018.75	11997.75	12001.75	1681	0	54
2018.09.10	17:00:00	12002.25	12004.75	11976.75	11984.75	1453	0	79
2018.09.10	17:20:00	11984.97	11986.81	11968.29	11984.25	1650	0	54
2018.09.10	17:40:00	11983.77	11997.75	11982.77	11993.25	1060	0	95
2018.09.10	18:00:00	11992.97	12008.25	11985.25	12006.75	1009	0	76
2018.09.10	18:20:00	12006.25	12008.75	11986.33	11989.25	1165	0	62
2018.09.10	18:40:00	11989.33	11995.75	11985.75	11994.29	990	0	70
2018.09.10	19:00:00	11994.25	11994.29	11983.25	11984.25	768	0	89
2018.09.10	19:20:00	11984.75	11995.37	11982.85	11987.37	646	0	83
2018.09.10	19:40:00	11987.25	11994.90	11984.37	11992.80	587	0	51
2018.09.10	20:00:00	11993.30	11993.81	11988.75	11992.81	364	0	65
2018.09.10	20:20:00	11993.05	11995.81	11990.01	11991.01	309	0	89
2018.09.10	20:40:00	11990.49	11998.25	11988.75	11997.97	340	0	93
2018.09.10	21:00:00	11998.25	12000.45	11993.45	11994.45	392	0	84
2018.09.10	21:20:00	11993.97	12000.97	11992.75	11999.45	286	0	95
2018.09.10	21:40:00	11999.75	12004.93	11998.75	12003.75	224	0	95
2018.09.10	22:00:00	12003.93	12011.93	12002.25	12005.01	355	0	82
2018.09.10	22:20:00	12004.77	12007.29	12000.25	12000.57	240	0	89
2018.09.10	22:40:00	12000.29	12004.21	11995.75	12001.97	510	0	55
2018.09.11	09:00:00	12016.60	12025.60	12005.60	12014.37	522	0	88
2018.09.11	09:20:00	12014.61	12020.60	12008.81	12012.60	493	0	68
2018.09.11	09:40:00	12012.29	12026.10	12009.10	12022.10	430	0	95
2018.09.11	10:00:00	12022.81	12023.60	12006.75	12009.60	1398	0	81
2018.09.11	10:20:00	12009.60	12012.10	11995.09	11996.09	1259	0	50
2018.09.11	10:40:00	11995.85	11996.17	11977.81	11982.93	1119	0	63
2018.09.11	11:00:00	11983.45	11983.45	11968.10	11976.60	921	0	51
2018.09.11	11:20:00	11977.10	11983.10	11952.60	11958.25	1028	0	50
2018.09.11	11:40:00	11958.73	11961.65	11917.13	11918.60	1572	0	51
2018.09.11	12:00:00	11919.60	11922.60	11864.65	11900.09	2345	0	51
