<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.02	13:00:00	135.339	135.374	135.279	135.327	2037	0	8
2018.01.02	13:20:00	135.326	135.442	135.313	135.434	1734	0	8
2018.01.02	13:40:00	135.434	135.442	135.344	135.348	1921	0	8
2018.01.02	14:00:00	135.348	135.365	135.239	135.263	2860	0	8
2018.01.02	14:20:00	135.263	135.346	135.243	135.332	2466	0	8
2018.01.02	14:40:00	135.331	135.373	135.293	135.302	2284	0	8
2018.01.02	15:00:00	135.303	135.354	135.259	135.308	2289	0	8
2018.01.02	15:20:00	135.309	135.313	135.227	135.242	3973	0	8
2018.01.02	15:40:00	135.242	135.315	135.198	135.200	3868	0	8
2018.01.02	16:00:00	135.198	135.220	135.023	135.049	3404	0	8
2018.01.02	16:20:00	135.049	135.118	135.033	135.105	3122	0	8
2018.01.02	16:40:00	135.106	135.164	135.060	135.115	3755	0	8
2018.01.02	17:00:00	135.116	135.174	135.063	135.063	3731	0	8
2018.01.02	17:20:00	135.063	135.081	134.932	134.958	3543	0	8
2018.01.02	17:40:00	134.958	135.083	134.933	135.082	3647	0	8
2018.01.02	18:00:00	135.082	135.213	135.054	135.205	3573	0	8
2018.01.02	18:20:00	135.206	135.249	135.163	135.198	3402	0	8
2018.01.02	18:40:00	135.200	135.275	135.142	135.159	3185	0	8
2018.01.02	19:00:00	135.160	135.253	135.149	135.234	2280	0	8
2018.01.02	19:20:00	135.233	135.301	135.228	135.254	2107	0	8
2018.01.02	19:40:00	135.253	135.266	135.185	135.245	2309	0	8
2018.01.02	20:00:00	135.246	135.285	135.227	135.257	1541	0	8
2018.01.02	20:20:00	135.258	135.325	135.258	135.321	1552	0	8
2018.01.02	20:40:00	135.319	135.329	135.275	135.303	1626	0	8
2018.01.02	21:00:00	135.304	135.352	135.258	135.313	1518	0	8
2018.01.02	21:20:00	135.313	135.341	135.306	135.339	955	0	8
2018.01.02	21:40:00	135.339	135.365	135.305	135.310	1338	0	8
2018.01.02	22:00:00	135.309	135.342	135.300	135.317	1182	0	8
2018.01.02	22:20:00	135.318	135.372	135.313	135.362	1767	0	8
2018.01.02	22:40:00	135.362	135.400	135.334	135.394	1823	0	8
2018.01.02	23:00:00	135.394	135.445	135.372	135.384	1243	0	8
2018.01.02	23:20:00	135.384	135.399	135.350	135.376	587	0	8
2018.01.02	23:40:00	135.376	135.455	135.372	135.372	1161	0	8
2018.01.03	00:00:00	135.374	135.462	135.306	135.410	550	0	9
2018.01.03	00:20:00	135.411	135.438	135.332	135.362	2579	0	8
2018.01.03	00:40:00	135.361	135.403	135.286	135.320	3094	0	8
2018.01.03	01:00:00	135.320	135.388	135.301	135.370	2141	0	8
2018.01.03	01:20:00	135.371	135.389	135.345	135.349	1577	0	9
2018.01.03	01:40:00	135.349	135.442	135.341	135.393	2978	0	8
2018.01.03	02:00:00	135.394	135.414	135.341	135.374	1771	0	8
2018.01.03	02:20:00	135.374	135.435	135.335	135.421	2469	0	8
2018.01.03	02:40:00	135.420	135.503	135.413	135.467	2614	0	8
2018.01.03	03:00:00	135.467	135.492	135.383	135.395	3271	0	8
2018.01.03	03:20:00	135.395	135.413	135.353	135.353	2502	0	8
2018.01.03	03:40:00	135.352	135.387	135.316	135.372	4021	0	8
2018.01.03	04:00:00	135.371	135.373	135.308	135.308	2329	0	8
2018.01.03	04:20:00	135.306	135.320	135.277	135.311	1467	0	8
2018.01.03	04:40:00	135.311	135.352	135.275	135.328	1490	0	8
2018.01.03	05:00:00	135.328	135.346	135.313	135.338	961	0	8
2018.01.03	05:20:00	135.338	135.345	135.313	135.340	685	0	8
2018.01.03	05:40:00	135.340	135.344	135.316	135.332	1104	0	8
2018.01.03	06:00:00	135.333	135.343	135.317	135.318	865	0	8
2018.01.03	06:20:00	135.319	135.349	135.313	135.328	866	0	8
2018.01.03	06:40:00	135.329	135.364	135.310	135.364	1143	0	8
2018.01.03	07:00:00	135.363	135.374	135.337	135.346	1645	0	8
2018.01.03	07:20:00	135.347	135.384	135.324	135.374	818	0	8
2018.01.03	07:40:00	135.375	135.418	135.360	135.385	1269	0	8
2018.01.03	08:00:00	135.384	135.400	135.338	135.361	1423	0	8
2018.01.03	08:20:00	135.362	135.373	135.339	135.359	1457	0	8
2018.01.03	08:40:00	135.358	135.381	135.263	135.267	1674	0	8
2018.01.03	09:00:00	135.264	135.359	135.264	135.310	3543	0	8
2018.01.03	09:20:00	135.311	135.330	135.250	135.254	2396	0	8
2018.01.03	09:40:00	135.256	135.287	135.222	135.261	2445	0	8
2018.01.03	10:00:00	135.261	135.298	135.142	135.154	3082	0	8
2018.01.03	10:20:00	135.154	135.246	135.143	135.210	2612	0	8
2018.01.03	10:40:00	135.211	135.295	135.209	135.288	1931	0	8
2018.01.03	11:00:00	135.288	135.304	135.190	135.200	2314	0	8
2018.01.03	11:20:00	135.199	135.227	135.167	135.210	2649	0	8
2018.01.03	11:40:00	135.209	135.252	135.169	135.183	1816	0	8
2018.01.03	12:00:00	135.183	135.198	135.068	135.081	2037	0	8
2018.01.03	12:20:00	135.082	135.096	134.909	134.936	3353	0	8
2018.01.03	12:40:00	134.935	134.969	134.854	134.894	2553	0	8
2018.01.03	13:00:00	134.894	134.907	134.800	134.838	2755	0	8
2018.01.03	13:20:00	134.840	134.879	134.803	134.858	2187	0	8
2018.01.03	13:40:00	134.857	134.903	134.833	134.846	2425	0	8
2018.01.03	14:00:00	134.845	134.891	134.812	134.877	2551	0	8
2018.01.03	14:20:00	134.876	134.932	134.845	134.913	2043	0	8
2018.01.03	14:40:00	134.913	134.975	134.877	134.966	2252	0	8
2018.01.03	15:00:00	134.965	134.978	134.921	134.973	2434	0	8
2018.01.03	15:20:00	134.974	134.999	134.949	134.986	1774	0	8
2018.01.03	15:40:00	134.986	135.054	134.981	135.037	2398	0	8
2018.01.03	16:00:00	135.037	135.042	134.938	134.984	2404	0	8
2018.01.03	16:20:00	134.985	135.012	134.937	134.963	2674	0	8
2018.01.03	16:40:00	134.963	134.966	134.831	134.855	3202	0	8
2018.01.03	17:00:00	134.860	134.972	134.860	134.906	3965	0	8
2018.01.03	17:20:00	134.906	135.116	134.902	135.071	3586	0	8
2018.01.03	17:40:00	135.072	135.157	135.052	135.137	3374	0	8
2018.01.03	18:00:00	135.138	135.146	135.063	135.080	2951	0	8
2018.01.03	18:20:00	135.080	135.125	135.063	135.111	2066	0	8
2018.01.03	18:40:00	135.110	135.112	135.065	135.079	2525	0	8
2018.01.03	19:00:00	135.078	135.118	135.065	135.103	1562	0	8
2018.01.03	19:20:00	135.104	135.135	135.055	135.078	1363	0	8
2018.01.03	19:40:00	135.078	135.124	135.073	135.103	1217	0	8
2018.01.03	20:00:00	135.101	135.113	135.047	135.088	1105	0	8
2018.01.03	20:20:00	135.087	135.102	135.066	135.085	1148	0	8
2018.01.03	20:40:00	135.085	135.101	135.053	135.081	1379	0	8
2018.01.03	21:00:00	135.077	135.197	135.064	135.192	4479	0	8
2018.01.03	21:20:00	135.191	135.242	135.176	135.218	2473	0	8
2018.01.03	21:40:00	135.219	135.226	135.178	135.213	2119	0	8
2018.01.03	22:00:00	135.212	135.224	135.140	135.180	1543	0	8
2018.01.03	22:20:00	135.179	135.229	135.144	135.216	1372	0	8
2018.01.03	22:40:00	135.216	135.223	135.068	135.091	2112	0	8
2018.01.03	23:00:00	135.091	135.122	135.058	135.121	1080	0	8
2018.01.03	23:20:00	135.121	135.171	135.118	135.167	951	0	8
2018.01.03	23:40:00	135.168	135.189	135.144	135.149	3194	0	8
2018.01.04	00:00:00	135.148	135.188	135.082	135.148	3251	0	8
2018.01.04	00:20:00	135.147	135.239	135.141	135.184	1416	0	8
2018.01.04	00:40:00	135.187	135.220	135.169	135.175	687	0	8
2018.01.04	01:00:00	135.176	135.223	135.161	135.215	1895	0	8
2018.01.04	01:20:00	135.217	135.264	135.174	135.240	1123	0	8
2018.01.04	01:40:00	135.241	135.262	135.206	135.254	2133	0	8
2018.01.04	02:00:00	135.254	135.310	135.242	135.258	3018	0	8
2018.01.04	02:20:00	135.256	135.351	135.254	135.338	2422	0	8
2018.01.04	02:40:00	135.339	135.352	135.302	135.335	2887	0	8
2018.01.04	03:00:00	135.335	135.364	135.324	135.344	2754	0	8
2018.01.04	03:20:00	135.343	135.434	135.339	135.389	4213	0	8
2018.01.04	03:40:00	135.387	135.426	135.365	135.365	1563	0	8
2018.01.04	04:00:00	135.366	135.396	135.343	135.384	2154	0	8
2018.01.04	04:20:00	135.382	135.428	135.357	135.373	3669	0	8
2018.01.04	04:40:00	135.372	135.393	135.354	135.381	2266	0	8
2018.01.04	05:00:00	135.382	135.389	135.362	135.373	1791	0	8
2018.01.04	05:20:00	135.374	135.393	135.357	135.377	1736	0	9
2018.01.04	05:40:00	135.377	135.386	135.356	135.363	2391	0	8
2018.01.04	06:00:00	135.363	135.400	135.347	135.380	1247	0	8
2018.01.04	06:20:00	135.380	135.399	135.364	135.378	1277	0	8
2018.01.04	06:40:00	135.377	135.400	135.362	135.386	1125	0	8
2018.01.04	07:00:00	135.386	135.395	135.355	135.395	1658	0	8
2018.01.04	07:20:00	135.395	135.400	135.360	135.393	1764	0	8
2018.01.04	07:40:00	135.391	135.439	135.389	135.410	2653	0	8
2018.01.04	08:00:00	135.410	135.412	135.347	135.373	2579	0	8
2018.01.04	08:20:00	135.373	135.450	135.333	135.412	2353	0	8
2018.01.04	08:40:00	135.412	135.442	135.358	135.363	1748	0	8
2018.01.04	09:00:00	135.362	135.446	135.354	135.429	2676	0	8
2018.01.04	09:20:00	135.429	135.452	135.390	135.437	2365	0	8
2018.01.04	09:40:00	135.436	135.473	135.379	135.419	2338	0	8
2018.01.04	10:00:00	135.420	135.490	135.401	135.486	2926	0	8
2018.01.04	10:20:00	135.485	135.544	135.469	135.476	2528	0	8
2018.01.04	10:40:00	135.476	135.513	135.422	135.437	2632	0	8
2018.01.04	11:00:00	135.434	135.526	135.432	135.448	1858	0	8
2018.01.04	11:20:00	135.448	135.548	135.436	135.545	2476	0	8
2018.01.04	11:40:00	135.545	135.585	135.491	135.544	3067	0	8
2018.01.04	12:00:00	135.543	135.623	135.538	135.575	2810	0	8
2018.01.04	12:20:00	135.576	135.690	135.565	135.671	2672	0	8
2018.01.04	12:40:00	135.670	135.684	135.627	135.652	1909	0	8
2018.01.04	13:00:00	135.652	135.718	135.639	135.703	2239	0	8
2018.01.04	13:20:00	135.704	135.748	135.660	135.741	2386	0	8
2018.01.04	13:40:00	135.741	135.868	135.732	135.825	2658	0	8
2018.01.04	14:00:00	135.825	135.858	135.806	135.833	2349	0	8
2018.01.04	14:20:00	135.834	135.988	135.834	135.907	2549	0	8
2018.01.04	14:40:00	135.906	135.953	135.879	135.940	2349	0	8
2018.01.04	15:00:00	135.940	135.996	135.878	135.973	3451	0	8
2018.01.04	15:20:00	135.973	136.109	135.951	136.109	4619	0	8
2018.01.04	15:40:00	136.109	136.215	136.077	136.097	3692	0	8
2018.01.04	16:00:00	136.097	136.147	136.039	136.088	2331	0	8
2018.01.04	16:20:00	136.088	136.236	135.995	136.210	3106	0	8
2018.01.04	16:40:00	136.210	136.331	136.181	136.319	4222	0	8
2018.01.04	17:00:00	136.317	136.349	136.269	136.311	3437	0	8
2018.01.04	17:20:00	136.311	136.363	136.257	136.260	3036	0	8
2018.01.04	17:40:00	136.261	136.301	136.128	136.168	3443	0	8
2018.01.04	18:00:00	136.171	136.254	136.153	136.177	3799	0	8
2018.01.04	18:20:00	136.177	136.197	136.092	136.106	3002	0	8
2018.01.04	18:40:00	136.106	136.143	136.033	136.066	2320	0	8
2018.01.04	19:00:00	136.065	136.189	136.050	136.181	2461	0	8
2018.01.04	19:20:00	136.183	136.186	136.101	136.110	2396	0	8
2018.01.04	19:40:00	136.109	136.236	136.109	136.163	2434	0	8
2018.01.04	20:00:00	136.164	136.235	136.157	136.204	2277	0	8
2018.01.04	20:20:00	136.203	136.207	136.076	136.089	2650	0	8
2018.01.04	20:40:00	136.089	136.125	136.070	136.123	1274	0	8
2018.01.04	21:00:00	136.122	136.169	136.106	136.128	1494	0	8
2018.01.04	21:20:00	136.128	136.137	136.090	136.098	1311	0	8
2018.01.04	21:40:00	136.098	136.146	136.079	136.109	2304	0	8
2018.01.04	22:00:00	136.110	136.113	136.049	136.050	1638	0	8
2018.01.04	22:20:00	136.049	136.077	136.045	136.054	1786	0	8
2018.01.04	22:40:00	136.054	136.064	136.005	136.052	2280	0	8
2018.01.04	23:00:00	136.051	136.065	136.019	136.046	2330	0	8
2018.01.04	23:20:00	136.046	136.081	136.038	136.077	1803	0	8
2018.01.04	23:40:00	136.077	136.080	136.002	136.048	1752	0	8
2018.01.05	00:00:00	136.048	136.067	135.988	136.060	1807	0	8
2018.01.05	00:20:00	136.060	136.097	136.059	136.095	3295	0	8
2018.01.05	00:40:00	136.094	136.158	136.079	136.138	730	0	8
2018.01.05	01:00:00	136.137	136.154	136.110	136.128	1397	0	12
2018.01.05	01:20:00	136.127	136.152	136.087	136.130	954	0	8
2018.01.05	01:40:00	136.129	136.142	136.113	136.115	2122	0	8
2018.01.05	02:00:00	136.115	136.176	136.081	136.134	2310	0	8
2018.01.05	02:20:00	136.133	136.170	136.104	136.168	2382	0	8
2018.01.05	02:40:00	136.167	136.235	136.157	136.198	3261	0	8
2018.01.05	03:00:00	136.199	136.221	136.147	136.147	1861	0	8
